,OrganizationIdentifier,ActivityMediaSubdivisionName,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityConductingOrganizationText,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName
191,USGS-MA,Surface Water,2019-08-29,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
192,USGS-MA,Surface Water,2019-05-26,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
193,USGS-MA,Surface Water,2019-05-26,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
194,USGS-MA,Surface Water,2019-05-26,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
195,USGS-WI,Surface Water,2019-09-19,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
196,USGS-NY,Surface Water,2019-01-29,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Storm,,,Chloride
197,USGS-NY,Surface Water,2019-01-29,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Storm,,,Suspended Sediment Concentration (SSC)
198,USGS-MA,Surface Water,2019-05-30,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
199,USGS-MA,Surface Water,2019-05-30,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
200,USGS-MA,Surface Water,2019-05-30,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
201,USGS-MA,Surface Water,2019-06-21,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
202,USGS-MA,Surface Water,2019-06-21,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
203,USGS-MA,Surface Water,2019-06-21,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
204,USGS-WI,Surface Water,2019-06-09,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
205,USGS-MA,Surface Water,2019-08-07,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
206,USGS-MA,Surface Water,2019-08-07,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
207,USGS-MA,Surface Water,2019-08-07,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
208,USGS-WI,Surface Water,2019-09-28,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
209,USGS-WI,Surface Water,2019-09-28,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
210,USGS-WI,Surface Water,2019-04-18,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
211,USGS-WI,Surface Water,2019-04-18,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
212,USGS-WI,Surface Water,2019-09-22,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
213,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
214,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
215,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
216,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Specific conductance
217,USGS-MA,Surface Water,2019-01-20,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
218,USGS-MA,Surface Water,2019-01-20,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
219,USGS-MA,Surface Water,2019-01-20,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
220,USGS-WI,Surface Water,2019-04-07,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
221,USGS-WI,Surface Water,2019-04-07,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
222,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, water"
223,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, air, deg C"
224,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
225,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
226,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Specific conductance
227,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Total suspended solids
228,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
229,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
230,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Turbidity
231,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Depth of water column
232,USGS-MA,Surface Water,2019-06-21,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
233,USGS-MA,Surface Water,2019-06-21,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
234,USGS-MA,Surface Water,2019-06-21,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
235,USGS-WI,Surface Water,2019-09-10,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
236,USGS-WI,Surface Water,2019-09-10,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
237,USGS-MA,Surface Water,2019-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
238,USGS-MA,Surface Water,2019-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
239,USGS-MA,Surface Water,2019-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
240,USGS-WI,Surface Water,2019-09-09,,University of Wisconsin Extension,"Stable, normal stage",Routine sample,,,Chloride
241,USGS-WI,Surface Water,2019-09-09,,University of Wisconsin Extension,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
242,USGS-WI,Surface Water,2019-02-23,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
243,USGS-WI,Surface Water,2019-02-23,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
244,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, water"
245,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, air, deg C"
246,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
247,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
248,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Specific conductance
249,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Total suspended solids
250,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
251,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
252,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Turbidity
253,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Depth of water column
254,USGS-MA,Surface Water,2019-05-20,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
255,USGS-MA,Surface Water,2019-05-20,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
256,USGS-MA,Surface Water,2019-05-20,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
257,USGS-MA,Surface Water,2019-08-28,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
258,USGS-MA,Surface Water,2019-08-28,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
259,USGS-MA,Surface Water,2019-08-28,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
260,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Temperature, water"
261,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Temperature, air, deg C"
262,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
263,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
264,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,Specific conductance
265,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
266,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
267,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,Turbidity
268,USGS-VA,Surface Water,2019-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,Depth of water column
269,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Specific conductance
270,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,"Hardness, Ca, Mg"
271,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Calcium
272,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Magnesium
273,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Sodium
274,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]
275,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,"Sodium, percent total cations"
276,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Potassium
277,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Chloride
278,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Sulfate
279,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Turbidity
280,USGS-MA,Surface Water,2019-02-18,,U.S. Geological Survey,Not determined,Storm,,,Specific conductance
281,USGS-NY,Surface Water,2019-10-07,,U.S. Geological Survey,Not applicable,Storm,,,Chloride
282,USGS-NY,Surface Water,2019-10-07,,U.S. Geological Survey,Not applicable,Storm,,,Suspended Sediment Concentration (SSC)
283,USGS-IN,Surface Water,2019-10-30,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Storm,,,Chloride
284,USGS-IN,Surface Water,2019-10-30,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Storm,,,Suspended Sediment Concentration (SSC)
285,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Coliphage
286,USGS-MA,Surface Water,2019-12-02,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
287,USGS-MA,Surface Water,2019-12-02,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
288,USGS-MI,Surface Water,2019-06-03,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
289,USGS-MI,Surface Water,2019-06-03,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
290,USGS-IN,Surface Water,2019-10-30,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
291,USGS-IN,Surface Water,2019-10-30,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
292,USGS-WI,Surface Water,2019-07-20,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
293,USGS-WI,Surface Water,2019-08-05,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
294,USGS-WI,Surface Water,2019-10-21,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
295,USGS-WI,Surface Water,2019-10-21,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Volatile suspended solids
296,USGS-WI,Surface Water,2019-10-21,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Fixed suspended solids
297,USGS-IN,Surface Water,2019-05-23,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Storm,,,Chloride
298,USGS-IN,Surface Water,2019-05-23,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Storm,,,Suspended Sediment Concentration (SSC)
299,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Colored dissolved organic matter (CDOM)
300,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,"Temperature, water"
301,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Specific conductance
302,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,"Acidity, (H+)"
303,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Oxygen
304,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,pH
305,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Escherichia coli
306,USGS-NY,Surface Water,2019-06-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Enterococcus
307,USGS-WI,Surface Water,2019-05-06,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
308,USGS-WI,Surface Water,2019-05-06,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
309,USGS-MA,Surface Water,2019-08-08,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
310,USGS-MA,Surface Water,2019-08-08,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
311,USGS-MA,Surface Water,2019-08-08,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
312,USGS-VA,Surface Water,2019-05-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, water"
